task_id,release_minute,decision_step,origin,destination
2280,1089.3333333333333,72,Q3,S4
2281,1089.6666666666667,72,Q3,S4
2282,1089.6666666666667,72,Q3,S4
2283,1089.9833333333333,72,Q4,S1
2284,1090.4666666666667,72,Q3,S1
2285,1090.4666666666667,72,Q3,S5
2286,1091.7166666666667,72,Q4,S2
2287,1092.2333333333333,72,Q3,S7
2288,1092.2333333333333,72,Q3,S11
2289,1092.2833333333333,72,Q2,S4
2290,1093.5333333333333,72,Q3,S8
2291,1093.5333333333333,72,Q3,S8
2292,1093.7,72,Q4,S7
2293,1093.7833333333333,72,Q3,S5
2294,1095.0,73,Q3,S2
2295,1095.55,73,Q3,S3
2296,1095.5666666666666,73,Q3,S3
2297,1096.1,73,Q3,S5
2298,1096.9,73,Q3,S10
2299,1097.0333333333333,73,Q2,S5
2300,1097.25,73,Q3,S11
2301,1098.75,73,Q3,S1
2302,1098.9,73,Q4,S2
2303,1099.0833333333333,73,Q3,S2
2304,1100.35,73,Q3,S5
2305,1100.4833333333333,73,Q4,S2
2306,1100.5166666666667,73,Q3,S1
2307,1100.5166666666667,73,Q3,S8
2308,1101.5166666666667,73,Q3,S8
2309,1102.2666666666667,73,Q3,S10
2310,1102.2666666666667,73,Q3,S4
2311,1103.0333333333333,73,S10,Q3
2312,1103.1,73,Q3,S1
2313,1103.1,73,Q3,S10
2314,1103.1666666666667,73,Q2,S2
2315,1103.3166666666666,73,Q3,S11
2316,1103.3166666666666,73,Q3,S8
2317,1103.9166666666667,73,Q3,S11
2318,1103.9166666666667,73,Q3,S11
2319,1103.9666666666667,73,Q3,S11
2320,1104.5166666666667,73,Q2,S8
2321,1105.0,73,Q3,S8
2322,1105.0,73,Q3,S8
2323,1105.35,73,Q3,S11
2324,1105.35,73,Q3,S1
2325,1105.7666666666667,73,Q2,S8
2326,1106.1833333333334,73,S10,Q3
2327,1106.6,73,Q4,S2
2328,1106.8833333333334,73,Q3,S11
2329,1106.8833333333334,73,Q3,S1
2330,1106.9833333333333,73,Q3,S10
2331,1106.9833333333333,73,Q3,S4
2332,1107.2666666666667,73,Q3,S2
2333,1107.5166666666667,73,Q2,S2
2334,1107.6833333333334,73,Q2,S2
2335,1108.6666666666667,73,Q3,S11
2336,1108.6666666666667,73,Q3,S11
2337,1108.75,73,Q3,S1
2338,1108.75,73,Q3,S7
2339,1109.4,73,Q3,S1
2340,1109.4,73,Q3,S1
2341,1109.75,73,Q3,S11
2342,1109.75,73,Q3,S1
2343,1110.4166666666667,74,Q3,S11
2344,1110.4166666666667,74,Q3,S8
2345,1111.0833333333333,74,Q2,S2
2346,1111.5333333333333,74,Q3,S4
2347,1112.3833333333334,74,Q2,S11
2348,1112.6166666666666,74,Q3,S7
2349,1112.6166666666666,74,Q3,S7
2350,1113.6833333333334,74,Q3,S7
2351,1113.6833333333334,74,Q3,S7
2352,1113.75,74,Q3,S4
2353,1114.6166666666666,74,Q2,S11
2354,1115.6166666666666,74,Q3,S3
2355,1115.6166666666666,74,Q3,S3
2356,1115.6833333333334,74,Q3,S4
2357,1116.5,74,Q3,S11
2358,1116.5,74,Q3,S11
2359,1117.1333333333334,74,Q4,S1
2360,1117.3166666666666,74,Q2,S8
2361,1119.0,74,Q3,S2
2362,1119.0166666666667,74,Q3,S2
2363,1119.15,74,Q3,S1
2364,1119.15,74,Q3,S7
2365,1119.5166666666667,74,Q3,S4
2366,1120.5833333333333,74,Q3,S10
2367,1120.8,74,Q2,S2
2368,1120.9833333333333,74,Q3,S5
2369,1122.2,74,Q3,S3
2370,1122.2,74,Q3,S3
2371,1122.7,74,Q3,S1
2372,1122.7,74,Q3,S1
2373,1123.0833333333333,74,Q3,S11
2374,1123.0833333333333,74,Q3,S1
2375,1123.1833333333334,74,Q3,S2
2376,1123.25,74,Q3,S11
2377,1123.25,74,Q3,S11
2378,1123.5666666666666,74,Q2,S10
2379,1123.85,74,Q2,S10
2380,1124.4666666666667,74,Q4,S8
2381,1124.7166666666667,74,Q3,S5
2382,1124.7166666666667,74,Q3,S8
2383,1125.05,75,Q3,S5
2384,1126.25,75,Q2,S11
2385,1126.9666666666667,75,Q3,S4
2386,1128.3333333333333,75,Q3,S8
2387,1128.3333333333333,75,Q3,S8
2388,1128.7333333333333,75,Q3,S11
2389,1128.7333333333333,75,Q3,S10
2390,1129.5333333333333,75,Q3,S11
2391,1129.75,75,Q2,S10
2392,1129.8,75,Q3,S4
2393,1130.7,75,Q3,S10
2394,1130.7,75,Q3,S10
2395,1130.9333333333334,75,Q3,S11
2396,1131.8166666666666,75,Q3,S4
2397,1132.3333333333333,75,Q3,S4
2398,1132.3333333333333,75,Q3,S10
2399,1133.6333333333334,75,Q3,S3
2400,1133.8333333333333,75,Q2,S10
2401,1134.5,75,Q3,S11
2402,1134.5,75,Q3,S11
2403,1134.5333333333333,75,Q3,S3
2404,1134.5333333333333,75,Q3,S3
2405,1134.85,75,Q2,S10
2406,1134.85,75,Q2,S10
2407,1135.1833333333334,75,Q2,S7
2408,1135.1833333333334,75,Q2,S7
2409,1135.7,75,Q3,S11
2410,1135.7,75,Q3,S11
2411,1137.4666666666667,75,Q3,S1
2412,1137.4666666666667,75,Q3,S10
2413,1138.1,75,Q3,S11
2414,1138.9833333333333,75,Q3,S3
2415,1139.6833333333334,75,Q2,S9
2416,1139.9166666666667,75,Q3,S11
2417,1139.9166666666667,75,Q3,S11
2418,1140.2,76,Q3,S4
2419,1140.2,76,Q3,S5
2420,1140.2833333333333,76,Q2,S7
2421,1140.2833333333333,76,Q2,S7
2422,1140.7666666666667,76,Q3,S1
2423,1140.7666666666667,76,Q3,S1
2424,1141.1166666666666,76,Q3,S9
2425,1142.1666666666667,76,Q3,S8
2426,1142.1666666666667,76,Q3,S8
2427,1142.6,76,Q3,S4
2428,1142.6,76,Q3,S1
2429,1143.6,76,Q2,S10
2430,1143.7166666666667,76,Q3,S1
2431,1143.7166666666667,76,Q3,S1
2432,1143.8,76,Q3,S10
2433,1143.8,76,Q3,S10
2434,1143.8,76,Q3,S10
2435,1143.9333333333334,76,Q2,S1
2436,1144.4166666666667,76,Q2,S1
2437,1144.45,76,Q3,S4
2438,1144.45,76,Q3,S7
2439,1145.15,76,Q3,S11
2440,1145.15,76,Q3,S11
2441,1146.5333333333333,76,Q3,S9
2442,1146.6,76,Q2,S3
2443,1147.1166666666666,76,Q2,S10
2444,1147.55,76,Q3,S5
2445,1147.55,76,Q3,S3
2446,1148.0833333333333,76,Q2,S10
2447,1148.1,76,Q3,S8
2448,1148.1,76,Q3,S8
2449,1148.4333333333334,76,Q3,S12
2450,1148.9,76,Q3,S11
2451,1148.9,76,Q3,S1
2452,1149.2833333333333,76,Q2,S10
2453,1149.7666666666667,76,Q2,S3
2454,1150.1166666666666,76,Q2,S3
2455,1151.2333333333333,76,Q3,S7
2456,1151.2333333333333,76,Q3,S7
2457,1152.8666666666666,76,Q2,S9
2458,1154.0166666666667,76,Q2,S3
2459,1155.8333333333333,77,Q3,S10
2460,1155.8333333333333,77,Q3,S11
2461,1156.6666666666667,77,Q3,S11
2462,1156.6666666666667,77,Q3,S10
2463,1157.0833333333333,77,Q3,S7
2464,1157.0833333333333,77,Q3,S1
2465,1158.1666666666667,77,Q3,S1
2466,1158.1666666666667,77,Q3,S1
2467,1160.8,77,Q3,S10
2468,1160.8,77,Q3,S1
2469,1163.4333333333334,77,Q3,S1
2470,1163.4333333333334,77,Q3,S1
2471,1163.5166666666667,77,Q3,S11
2472,1163.5166666666667,77,Q3,S10
2473,1164.0666666666666,77,Q3,S5
2474,1166.5,77,Q3,S8
2475,1166.5,77,Q3,S11
2476,1166.9333333333334,77,Q3,S5
2477,1166.9333333333334,77,Q3,S5
2478,1167.8333333333333,77,Q3,S1
2479,1167.8333333333333,77,Q3,S11
2480,1170.8333333333333,78,Q2,S11
2481,1172.15,78,Q3,S1
2482,1172.15,78,Q3,S11
2483,1172.5833333333333,78,Q3,S3
2484,1173.6,78,Q3,S10
2485,1173.6,78,Q3,S10
2486,1174.05,78,Q3,S12
2487,1174.6333333333334,78,Q3,S7
2488,1175.0166666666667,78,Q3,S8
2489,1175.0166666666667,78,Q3,S8
2490,1175.0333333333333,78,Q2,S12
2491,1176.0333333333333,78,Q3,S11
2492,1176.0333333333333,78,Q3,S11
2493,1178.4333333333334,78,Q2,S9
2494,1178.55,78,Q3,S11
2495,1178.55,78,Q3,S8
2496,1178.95,78,Q3,S4
2497,1179.05,78,Q3,S8
2498,1179.05,78,Q3,S1
2499,1180.1333333333334,78,Q2,S1
2500,1181.9,78,Q3,S4
2501,1181.9,78,Q3,S10
2502,1182.3,78,Q3,S10
2503,1182.3,78,Q3,S1
2504,1183.0833333333333,78,Q2,S12
2505,1183.65,78,Q3,S10
2506,1183.65,78,Q3,S10
2507,1186.7833333333333,79,Q3,S1
2508,1191.5166666666667,79,Q3,S11
2509,1193.45,79,Q2,S7
2510,1193.5666666666666,79,Q3,S8
2511,1193.5666666666666,79,Q3,S8
2512,1193.8666666666666,79,Q3,S5
2513,1194.0333333333333,79,Q2,S4
2514,1194.0833333333333,79,Q3,S1
2515,1194.75,79,Q3,S10
2516,1194.75,79,Q3,S10
2517,1195.2166666666667,79,Q2,S9
2518,1196.8166666666666,79,Q2,S2
2519,1197.1666666666667,79,Q2,S10
2520,1197.3833333333334,79,Q3,S1
2521,1197.5666666666666,79,Q3,S3
2522,1197.5833333333333,79,Q3,S11
2523,1197.5833333333333,79,Q3,S1
2524,1198.1833333333334,79,Q3,S1
2525,1198.6,79,Q3,S4
2526,1198.6,79,Q3,S9
2527,1200.3333333333333,80,Q3,S8
2528,1200.3333333333333,80,Q3,S8
2529,1200.65,80,Q2,S1
2530,1200.9,80,Q3,S11
2531,1200.9,80,Q3,S11
2532,1201.2,80,Q3,S1
2533,1201.9666666666667,80,S7,Q3
2534,1203.4,80,Q3,S8
2535,1203.4,80,Q3,S8
2536,1203.4833333333333,80,S7,Q3
2537,1205.4833333333333,80,Q2,S12
2538,1206.3833333333334,80,Q3,S10
2539,1206.3833333333334,80,Q3,S10
2540,1206.55,80,Q2,S12
2541,1207.5833333333333,80,Q3,S9
2542,1207.5833333333333,80,Q3,S9
2543,1208.35,80,Q2,S10
2544,1209.1833333333334,80,Q3,S5
2545,1209.1833333333334,80,Q3,S5
2546,1210.3333333333333,80,Q3,S9
2547,1210.9666666666667,80,Q3,S10
2548,1210.9666666666667,80,Q3,S10
2549,1211.9,80,Q3,S1
2550,1211.9,80,Q3,S10
2551,1212.0,80,Q3,S10
2552,1213.0666666666666,80,Q3,S4
2553,1213.0666666666666,80,Q3,S10
2554,1213.1,80,Q2,S3
2555,1214.15,80,Q3,S8
2556,1214.15,80,Q3,S11
2557,1214.8,80,Q3,S3
2558,1215.6,81,Q3,S11
2559,1216.1,81,Q2,S8
2560,1217.2666666666667,81,Q3,S8
2561,1217.2666666666667,81,Q3,S8
2562,1218.3666666666666,81,Q3,S5
2563,1219.55,81,Q3,S11
2564,1219.55,81,Q3,S11
2565,1220.35,81,Q3,S1
2566,1220.35,81,Q3,S1
2567,1220.4,81,Q2,S3
2568,1220.4,81,Q2,S3
2569,1220.7166666666667,81,Q3,S11
2570,1220.7166666666667,81,Q3,S11
2571,1220.9333333333334,81,S7,Q3
2572,1222.4166666666667,81,Q2,S10
2573,1222.4166666666667,81,Q2,S10
2574,1222.75,81,Q3,S1
2575,1222.75,81,Q3,S11
2576,1223.8166666666666,81,Q3,S1
2577,1223.8166666666666,81,Q3,S4
2578,1224.9666666666667,81,S7,Q3
2579,1225.4,81,Q3,S10
2580,1225.4,81,Q3,S10
2581,1226.6833333333334,81,Q3,S5
2582,1226.6833333333334,81,Q3,S5
2583,1227.3166666666666,81,Q2,S2
2584,1227.5333333333333,81,Q3,S4
2585,1227.5333333333333,81,Q3,S11
2586,1229.35,81,Q3,S1
2587,1229.35,81,Q3,S8
2588,1232.1,82,Q2,S1
2589,1232.8166666666666,82,Q3,S10
2590,1232.8166666666666,82,Q3,S10
2591,1233.55,82,Q3,S1
2592,1233.55,82,Q3,S1
2593,1236.25,82,Q2,S2
2594,1236.5333333333333,82,Q2,S10
2595,1236.5333333333333,82,Q2,S10
2596,1236.8666666666666,82,Q3,S10
2597,1236.8666666666666,82,Q3,S11
2598,1238.25,82,Q3,S11
2599,1238.25,82,Q3,S11
2600,1239.0166666666667,82,Q3,S1
2601,1240.0333333333333,82,Q2,S1
2602,1240.2833333333333,82,Q3,S8
2603,1240.2833333333333,82,Q3,S8
2604,1241.25,82,S7,Q3
2605,1241.5166666666667,82,Q3,S11
2606,1241.5166666666667,82,Q3,S11
2607,1242.1666666666667,82,Q3,S8
2608,1242.1666666666667,82,Q3,S8
2609,1244.4,82,Q2,S2
2610,1244.4,82,Q3,S8
2611,1244.4,82,Q3,S8
2612,1244.4166666666667,82,Q3,S11
2613,1244.4166666666667,82,Q3,S1
2614,1244.75,82,S7,Q3
2615,1245.8833333333334,83,Q3,S8
2616,1245.8833333333334,83,Q3,S8
2617,1247.95,83,Q3,S8
2618,1247.95,83,Q3,S8
2619,1249.3,83,Q3,S5
2620,1249.3,83,Q3,S11
2621,1250.0666666666666,83,S5,Q3
2622,1250.6666666666667,83,S7,Q3
2623,1251.0333333333333,83,S5,Q3
2624,1251.15,83,Q3,S8
2625,1251.15,83,Q3,S8
2626,1251.2166666666667,83,Q3,S5
2627,1251.2166666666667,83,Q3,S5
2628,1251.2666666666667,83,Q3,S1
2629,1251.3166666666666,83,Q3,S8
2630,1251.3166666666666,83,Q3,S10
2631,1251.75,83,Q2,S2
2632,1252.1833333333334,83,Q3,S1
2633,1253.9666666666667,83,Q2,S2
2634,1254.0333333333333,83,Q3,S8
2635,1254.0333333333333,83,Q3,S8
2636,1254.3666666666666,83,Q3,S11
2637,1254.3666666666666,83,Q3,S8
2638,1254.6833333333334,83,S5,Q3
2639,1255.5333333333333,83,Q3,S2
2640,1255.5666666666666,83,Q3,S2
2641,1256.1833333333334,83,Q2,S2
2642,1256.2833333333333,83,S7,Q3
2643,1257.9,83,Q3,S1
2644,1257.9,83,Q3,S1
2645,1258.35,83,Q3,S1
2646,1258.55,83,Q3,S8
2647,1259.7333333333333,83,S5,Q3
2648,1260.2333333333333,84,Q3,S9
2649,1260.2333333333333,84,Q3,S9
2650,1260.5,84,Q3,S11
2651,1260.5,84,Q3,S11
2652,1260.8333333333333,84,Q3,S1
2653,1260.8333333333333,84,Q3,S1
2654,1261.2666666666667,84,S7,Q3
2655,1262.0666666666666,84,Q3,S1
2656,1264.35,84,Q2,S2
2657,1265.25,84,Q3,S5
2658,1265.25,84,Q3,S5
2659,1265.45,84,S7,Q3
2660,1265.8333333333333,84,Q3,S2
2661,1265.8333333333333,84,Q3,S2
2662,1265.9166666666667,84,Q2,S2
2663,1266.4,84,Q3,S1
2664,1269.0,84,Q3,S11
2665,1269.0,84,Q3,S11
2666,1269.35,84,Q2,S2
2667,1269.5166666666667,84,Q2,S10
2668,1269.5166666666667,84,Q2,S10
2669,1269.6333333333334,84,S10,Q3
2670,1270.0666666666666,84,S7,Q3
2671,1270.1,84,Q3,S4
2672,1270.2833333333333,84,Q2,S2
2673,1270.8166666666666,84,Q2,S10
2674,1270.8166666666666,84,Q2,S10
2675,1271.3,84,Q3,S12
2676,1271.3,84,Q3,S11
2677,1271.5833333333333,84,S10,Q3
2678,1272.5,84,S10,Q3
2679,1273.1,84,Q2,S10
2680,1273.1,84,Q2,S10
2681,1273.9833333333333,84,S7,Q3
2682,1274.75,84,Q3,S5
2683,1274.75,84,Q3,S5
2684,1274.8,84,Q2,S8
2685,1274.8166666666666,84,S10,Q3
2686,1275.2,85,Q3,S5
2687,1275.2,85,Q3,S8
2688,1276.0833333333333,85,Q3,S11
2689,1276.0833333333333,85,Q3,S2
2690,1276.45,85,Q3,S1
2691,1276.45,85,Q3,S1
2692,1276.5833333333333,85,Q2,S2
2693,1276.7833333333333,85,S10,Q3
2694,1276.95,85,Q2,S3
2695,1277.2833333333333,85,S10,Q3
2696,1278.6166666666666,85,Q2,S8
2697,1281.7333333333333,85,Q3,S1
2698,1281.7333333333333,85,Q3,S10
2699,1282.15,85,S10,Q3
2700,1282.95,85,Q2,S9
2701,1282.95,85,Q2,S9
2702,1283.75,85,S7,Q3
2703,1284.0,85,Q3,S2
2704,1284.0,85,Q3,S8
2705,1284.0666666666666,85,Q2,S1
2706,1284.5333333333333,85,S4,Q3
2707,1284.65,85,S10,Q3
2708,1285.0,85,Q2,S5
2709,1286.6666666666667,85,Q3,S10
2710,1286.6666666666667,85,Q3,S8
2711,1288.2166666666667,85,Q3,S2
2712,1288.2166666666667,85,Q3,S2
2713,1288.55,85,Q2,S1
2714,1288.9666666666667,85,S4,Q3
2715,1289.05,85,S11,Q3
2716,1289.3166666666666,85,Q2,S8
2717,1289.3166666666666,85,Q2,S8
2718,1290.7666666666667,86,Q3,S5
2719,1290.7666666666667,86,Q3,S11
2720,1290.9166666666667,86,S7,Q3
2721,1291.25,86,Q2,S7
2722,1291.25,86,Q2,S11
2723,1291.8333333333333,86,Q2,S1
2724,1291.9166666666667,86,Q2,S1
2725,1291.9166666666667,86,Q2,S1
2726,1292.4333333333334,86,S11,Q3
2727,1292.7333333333333,86,Q2,S11
2728,1292.7333333333333,86,Q2,S10
2729,1293.55,86,Q3,S11
2730,1294.45,86,Q2,S10
2731,1294.4833333333333,86,Q3,S8
2732,1294.5666666666666,86,Q2,S1
2733,1294.6,86,S11,Q3
2734,1294.9166666666667,86,S7,Q3
2735,1295.4333333333334,86,S11,Q3
2736,1295.5,86,S7,Q3
2737,1295.65,86,S7,Q3
2738,1296.1833333333334,86,Q2,S2
2739,1296.3,86,Q2,S10
2740,1296.5666666666666,86,S11,Q3
2741,1297.75,86,Q3,S8
2742,1297.75,86,Q3,S8
2743,1298.2833333333333,86,S10,Q2
2744,1298.6833333333334,86,S7,Q3
2745,1299.05,86,S10,Q3
2746,1299.1333333333334,86,Q3,S9
2747,1300.3333333333333,86,S11,Q3
2748,1300.65,86,S10,Q2
2749,1302.0333333333333,86,S11,Q3
2750,1302.1333333333334,86,S10,Q3
2751,1302.4333333333334,86,S7,Q3
2752,1303.55,86,S10,Q2
2753,1303.7333333333333,86,Q3,S8
2754,1303.7333333333333,86,Q3,S8
2755,1303.7833333333333,86,S5,Q3
2756,1303.7833333333333,86,Q2,S10
2757,1303.8833333333334,86,Q2,S2
2758,1304.75,86,S4,Q3
2759,1306.4,87,Q3,S11
2760,1306.4,87,Q3,S11
2761,1306.75,87,S5,Q3
2762,1307.3,87,S4,Q3
2763,1308.3833333333334,87,Q2,S10
2764,1309.6333333333334,87,S10,Q2
2765,1310.3,87,S4,Q3
2766,1311.8666666666666,87,S5,Q3
2767,1312.0,87,S4,Q3
2768,1312.1666666666667,87,Q2,S2
2769,1313.1333333333334,87,S10,Q2
2770,1313.1666666666667,87,Q2,S7
2771,1314.15,87,Q3,S10
2772,1314.15,87,Q3,S10
2773,1315.2166666666667,87,S4,Q3
2774,1316.5166666666667,87,Q3,S8
2775,1316.5166666666667,87,Q3,S8
2776,1316.85,87,Q2,S2
2777,1318.2166666666667,87,Q3,S10
2778,1318.2166666666667,87,Q3,S10
2779,1318.2333333333333,87,S7,Q3
2780,1318.45,87,Q2,S9
2781,1318.4666666666667,87,S5,Q3
2782,1319.1,87,Q3,S10
2783,1319.1,87,Q3,S10
2784,1319.2333333333333,87,S4,Q3
2785,1319.7333333333333,87,S7,Q3
2786,1320.1333333333334,88,S5,Q3
2787,1320.7,88,S7,Q3
2788,1320.7166666666667,88,Q2,S9
2789,1321.0666666666666,88,S7,Q3
2790,1322.4,88,Q3,S1
2791,1322.4,88,Q3,S1
2792,1322.5333333333333,88,S7,Q3
2793,1322.55,88,Q2,S2
2794,1322.9,88,Q3,S1
2795,1322.9,88,Q3,S11
2796,1323.0833333333333,88,S7,Q3
2797,1323.5166666666667,88,S5,Q3
2798,1323.7166666666667,88,S10,Q2
2799,1324.7333333333333,88,S10,Q3
2800,1325.1,88,Q3,S10
2801,1325.1,88,Q3,S10
2802,1325.1666666666667,88,Q2,S10
2803,1325.25,88,S7,Q3
2804,1326.2333333333333,88,S11,Q3
2805,1326.2833333333333,88,Q2,S10
2806,1326.6166666666666,88,S5,Q3
2807,1327.55,88,Q2,S2
2808,1328.4333333333334,88,Q3,S11
2809,1328.4333333333334,88,Q3,S8
2810,1329.0166666666667,88,Q3,S1
2811,1329.0166666666667,88,Q3,S3
2812,1329.0666666666666,88,S10,Q3
2813,1329.8,88,S11,Q3
2814,1330.8333333333333,88,Q2,S1
2815,1331.3166666666666,88,Q3,S4
2816,1331.3166666666666,88,Q3,S11
2817,1331.4166666666667,88,S11,Q3
2818,1332.7,88,S7,Q3
2819,1332.8333333333333,88,S10,Q2
2820,1333.2666666666667,88,S10,Q3
2821,1333.8666666666666,88,Q2,S10
2822,1335.0833333333333,89,S11,Q3
2823,1336.0,89,S7,Q3
2824,1336.35,89,Q2,S1
2825,1336.4,89,S10,Q3
2826,1336.5666666666666,89,S11,Q3
2827,1338.1,89,S10,Q3
2828,1338.2333333333333,89,Q2,S8
2829,1338.2666666666667,89,S10,Q3
2830,1339.0166666666667,89,Q2,S1
2831,1339.1833333333334,89,S7,Q3
2832,1339.55,89,S7,Q3
2833,1339.5666666666666,89,Q2,S2
2834,1339.5666666666666,89,Q2,S8
2835,1340.3333333333333,89,S10,Q3
2836,1340.45,89,S11,Q3
2837,1341.3833333333334,89,S10,Q3
2838,1341.55,89,S7,Q3
2839,1341.9333333333334,89,S10,Q2
2840,1342.5833333333333,89,S11,Q2
2841,1343.35,89,S7,Q3
2842,1343.4333333333334,89,S10,Q3
2843,1343.5666666666666,89,S7,Q3
2844,1344.25,89,Q2,S12
2845,1344.25,89,Q2,S12
2846,1344.8166666666666,89,Q2,S7
2847,1344.8166666666666,89,Q2,S7
2848,1346.85,89,Q2,S5
2849,1347.25,89,S7,Q3
2850,1347.6666666666667,89,S7,Q3
2851,1348.3833333333334,89,Q2,S5
2852,1348.8,89,S10,Q3
2853,1349.1833333333334,89,S7,Q3
2854,1349.55,89,S11,Q2
2855,1350.4333333333334,90,S7,Q3
2856,1350.75,90,S10,Q3
2857,1351.7666666666667,90,S7,Q3
2858,1352.0,90,Q2,S10
2859,1352.2,90,S10,Q3
2860,1352.25,90,Q2,S5
2861,1352.5333333333333,90,S7,Q3
2862,1353.6166666666666,90,Q2,S10
2863,1353.6166666666666,90,Q2,S12
2864,1353.6833333333334,90,S4,Q3
2865,1354.8666666666666,90,Q2,S4
2866,1356.2333333333333,90,S1,Q3
2867,1356.8,90,S10,Q3
2868,1357.2833333333333,90,S7,Q3
2869,1357.35,90,S1,Q3
2870,1357.9833333333333,90,S4,Q3
2871,1358.0833333333333,90,S10,Q2
2872,1358.1333333333334,90,Q2,S8
2873,1358.2666666666667,90,S7,Q3
2874,1358.9,90,S10,Q3
2875,1359.1166666666666,90,Q2,S5
2876,1359.5666666666666,90,S10,Q3
2877,1359.75,90,S4,Q3
2878,1360.2,90,S1,Q3
2879,1360.2333333333333,90,S7,Q3
2880,1361.2666666666667,90,Q2,S1
2881,1362.1833333333334,90,Q2,S8
2882,1362.2833333333333,90,S1,Q3
2883,1362.55,90,S10,Q3
2884,1364.6666666666667,90,S7,Q3
2885,1365.0833333333333,91,Q2,S10
2886,1365.35,91,S1,Q3
2887,1366.1166666666666,91,Q2,S1
2888,1366.3333333333333,91,S10,Q3
2889,1366.3833333333334,91,Q2,S9
2890,1367.65,91,Q2,S9
2891,1367.7166666666667,91,S7,Q3
2892,1367.7833333333333,91,S1,Q3
2893,1369.45,91,S4,Q3
2894,1369.8666666666666,91,Q2,S5
2895,1370.0333333333333,91,S10,Q3
2896,1371.2333333333333,91,S4,Q3
2897,1371.2666666666667,91,S10,Q3
2898,1371.3666666666666,91,S11,Q2
2899,1371.75,91,S1,Q3
2900,1371.8,91,Q2,S4
2901,1372.7833333333333,91,Q2,S1
2902,1373.2666666666667,91,S10,Q3
2903,1373.3666666666666,91,Q2,S1
2904,1373.5333333333333,91,S10,Q3
2905,1373.6,91,S10,Q3
2906,1374.3333333333333,91,S1,Q3
2907,1374.85,91,S10,Q3
2908,1376.2666666666667,91,S10,Q3
2909,1376.4166666666667,91,S10,Q3
2910,1376.5,91,S1,Q3
2911,1377.3833333333334,91,Q2,S9
2912,1377.4833333333333,91,Q2,S8
2913,1378.5333333333333,91,Q2,S2
2914,1378.9166666666667,91,S10,Q3
2915,1378.9166666666667,91,Q2,S8
2916,1379.2333333333333,91,S10,Q3
2917,1379.7,91,S7,Q3
2918,1380.0166666666667,92,S4,Q3
2919,1380.7833333333333,92,S1,Q3
2920,1381.3333333333333,92,Q2,S7
2921,1381.7833333333333,92,S10,Q3
2922,1382.6333333333334,92,S4,Q3
2923,1382.9166666666667,92,S10,Q3
2924,1383.2333333333333,92,Q2,S10
2925,1383.2333333333333,92,Q2,S10
2926,1383.3666666666666,92,Q2,S11
2927,1383.3666666666666,92,Q2,S11
2928,1383.8166666666666,92,S10,Q3
2929,1384.5,92,S11,Q3
2930,1384.9666666666667,92,Q2,S10
2931,1384.9666666666667,92,Q2,S10
2932,1385.3,92,S10,Q3
2933,1385.6833333333334,92,S1,Q3
2934,1385.6833333333334,92,S4,Q3
2935,1386.7666666666667,92,S11,Q3
2936,1386.8,92,S11,Q2
2937,1386.9,92,S7,Q3
2938,1387.3,92,S7,Q3
2939,1387.5,92,S10,Q3
2940,1388.0666666666666,92,Q2,S3
2941,1388.0666666666666,92,Q2,S10
2942,1388.5666666666666,92,Q2,S10
2943,1388.5666666666666,92,Q2,S10
2944,1388.7666666666667,92,S10,Q3
2945,1388.8333333333333,92,S11,Q2
2946,1389.5166666666667,92,S7,Q3
2947,1389.95,92,Q2,S4
2948,1390.2,92,S7,Q3
2949,1391.4166666666667,92,S10,Q3
2950,1391.8333333333333,92,S11,Q2
2951,1391.9833333333333,92,S10,Q3
2952,1393.05,92,Q2,S10
2953,1393.05,92,Q2,S10
2954,1393.6166666666666,92,S11,Q2
2955,1393.65,92,S10,Q3
2956,1394.0166666666667,92,S5,Q3
2957,1394.5166666666667,92,Q2,S10
2958,1394.5166666666667,92,Q2,S10
2959,1394.9666666666667,92,Q2,S3
2960,1395.4166666666667,93,S10,Q3
2961,1395.55,93,S10,Q3
2962,1395.5833333333333,93,Q2,S10
2963,1395.5833333333333,93,Q2,S10
2964,1396.35,93,S11,Q2
2965,1396.7666666666667,93,S4,Q3
2966,1396.8166666666666,93,S10,Q3
2967,1396.8833333333334,93,S10,Q3
2968,1398.65,93,S10,Q3
2969,1398.85,93,S7,Q3
2970,1398.8666666666666,93,S5,Q3
2971,1399.15,93,S4,Q3
2972,1399.1833333333334,93,Q2,S10
2973,1399.1833333333334,93,Q2,S10
2974,1399.4333333333334,93,Q2,S10
2975,1399.9,93,S10,Q3
2976,1401.0166666666667,93,S10,Q3
2977,1401.1,93,S10,Q3
2978,1401.2166666666667,93,Q2,S10
2979,1402.8333333333333,93,S7,Q3
2980,1403.35,93,S10,Q3
2981,1404.15,93,Q2,S1
2982,1404.15,93,Q2,S1
2983,1404.4,93,Q2,S10
2984,1405.5166666666667,93,S5,Q3
2985,1406.45,93,S10,Q3
2986,1406.5333333333333,93,Q2,S10
2987,1406.5333333333333,93,Q2,S10
2988,1406.8666666666666,93,S5,Q3
2989,1407.5666666666666,93,Q2,S10
2990,1409.35,93,S10,Q3
2991,1409.55,93,Q2,S9
2992,1409.55,93,Q2,S9
2993,1409.8166666666666,93,S10,Q3
2994,1410.7833333333333,94,S11,Q3
2995,1411.9,94,Q2,S3
2996,1412.7333333333333,94,S10,Q3
2997,1413.1333333333334,94,S10,Q3
